query_image_path,utm_east,utm_north,reference_1_path,reference_1_distance,reference_1_utm_east,reference_1_utm_north,reference_2_path,reference_2_distance,reference_2_utm_east,reference_2_utm_north,reference_3_path,reference_3_distance,reference_3_utm_east,reference_3_utm_north
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549746.16@4179565.54@10@S@37.762136@-122.435259@49993049467@@@@@@20200610@@.jpg,549746.16,4179565.54,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549750.03@4179610.50@10@S@37.762562@-122.43531@51466568138@@@@@@20210913@@.jpg,549750.03,4179610.5,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549750.83@4179565.23@10@S@37.762136@-122.435259@52033025041@@@@@@20220427@@.jpg,549750.83,4179565.23,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.8163648098707199,544807.25,4178600.99,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.8227767199277878,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.8491218090057373,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549751.38@4179591.42@10@S@37.762223@-122.43515@49993048632@@@@@@20200610@@.jpg,549751.38,4179591.42,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549753.00@4179555.82@10@S@37.761935@-122.435112@51756705814@@@@@@20211219@@.jpg,549753.0,4179555.82,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549753.17@4179542.72@10@S@37.76185@-122.435103@49992981627@@@@@@20200610@@.jpg,549753.17,4179542.72,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.817290797829628,544807.25,4178600.99,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.8302327692508698,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.8309102207422256,545156.27,4178409.84
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549756.90@4179567.16@10@S@37.762136@-122.435259@52033022631@@@@@@20220427@@.jpg,549756.9,4179567.16,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549759.67@4179603.23@10@S@37.762405@-122.435167@50607627651@@@@@@20201116@@.jpg,549759.67,4179603.23,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.7963597178459167,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.8047596216201782,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.808147743344307,544807.25,4178600.99
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549760.25@4179580.38@10@S@37.762217@-122.435144@49988666423@@@@@@20200609@@.jpg,549760.25,4179580.38,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549760.32@4179568.95@10@S@37.762136@-122.435259@51314880265@@@@@@20210715@@.jpg,549760.32,4179568.95,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.79680135846138,544807.25,4178600.99,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.7997006475925446,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.8174202740192413,545156.27,4178409.84
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549762.17@4179583.50@10@S@37.762223@-122.43515@49992792116@@@@@@20200610@@.jpg,549762.17,4179583.5,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549763.15@4179552.33@10@S@37.761935@-122.435112@51313134812@@@@@@20210715@@.jpg,549763.15,4179552.33,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549763.16@4179550.55@10@S@37.761935@-122.435112@51633904070@@@@@@20211027@@.jpg,549763.16,4179550.55,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549763.20@4179617.12@10@S@37.762302@-122.435089@50603996372@@@@@@20201115@@.jpg,549763.2,4179617.12,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549767.35@4179541.92@10@S@37.76185@-122.435103@50603843186@@@@@@20201115@@.jpg,549767.35,4179541.92,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.7877387404441833,544807.25,4178600.99,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.7947031855583191,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.8020632416009903,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549770.30@4179375.51@10@S@37.760323@-122.434993@50796496411@@@@@@20210103@@.jpg,549770.3,4179375.51,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549774.49@4179570.59@10@S@37.762136@-122.435259@49989244992@@@@@@20200609@@.jpg,549774.49,4179570.59,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549775.00@4179573.70@10@S@37.762223@-122.43515@50006414312@@@@@@20200614@@.jpg,549775.0,4179573.7,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.7645788639783859,544807.25,4178600.99,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.765086218714714,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.785176008939743,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549816.10@4182724.36@10@S@37.790526@-122.43421@49507485932@@@@@@20200208@@.jpg,549816.1,4182724.36,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549817.87@4182724.15@10@S@37.790526@-122.43421@49513688971@@@@@@20200210@@.jpg,549817.87,4182724.15,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549819.16@4182743.24@10@S@37.790754@-122.434132@49511017153@@@@@@20200209@@.jpg,549819.16,4182743.24,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549820.97@4182735.81@10@S@37.790617@-122.434228@49513169988@@@@@@20200210@@.jpg,549820.97,4182735.81,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.8426030427217484,543256.96,4178906.7,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.8461674451828003,544807.25,4178600.99,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.8490986675024033,544850.4,4178603.45
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549829.70@4182660.09@10@S@37.78994@-122.434051@39185408941@@@@@@20171221@@.jpg,549829.7,4182660.09,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549839.78@4182652.71@10@S@37.789867@-122.433898@49507083602@@@@@@20200208@@.jpg,549839.78,4182652.71,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7783269882202148,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.7792948335409164,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7796538323163986,545104.55,4178200.97
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549848.70@4182562.23@10@S@37.789025@-122.433907@33405759772@@@@@@20170321@@.jpg,549848.7,4182562.23,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549866.64@4183496.12@10@S@37.797384@-122.433391@29718959975@@@@@@20160916@@.jpg,549866.64,4183496.12,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549867.73@4176372.72@10@S@37.733209@-122.434253@15819903485@@@@@@20141118@@.jpg,549867.73,4176372.72,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549875.78@4178043.83@10@S@37.748352@-122.433864@50753030458@@@@@@20201224@@.jpg,549875.78,4178043.83,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7901023924350739,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.8022098988294601,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.8027551174163818,544802.75,4178456.73
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549902.67@4183477.26@10@S@37.797397@-122.433279@48860363022@@@@@@20191007@@.jpg,549902.67,4183477.26,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549902.67@4183477.26@10@S@37.797397@-122.433279@49500403032@@@@@@20200208@@.jpg,549902.67,4183477.26,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549917.87@4183496.77@10@S@37.797421@-122.43305@50636381043@@@@@@20201123@@.jpg,549917.87,4183496.77,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549920.93@4179795.93@10@S@37.764101@-122.433155@50334295273@@@@@@20200912@@.jpg,549920.93,4179795.93,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549934.25@4183700.58@10@S@37.79933@-122.432873@48925106506@@@@@@20191019@@.jpg,549934.25,4183700.58,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7530581653118134,543256.96,4178906.7,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7638156414031982,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.7727367430925369,544850.4,4178603.45
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549944.43@4182138.08@10@S@37.785199@-122.432797@38841322574@@@@@@20180107@@.jpg,549944.43,4182138.08,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550001.52@4178127.14@10@S@37.748986@-122.432259@51566225707@@@@@@20211009@@.jpg,550001.52,4178127.14,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550070.79@4175844.49@10@S@37.728449@-122.431659@6342756286@@@@@@20111114@@.jpg,550070.79,4175844.49,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550183.39@4178946.96@10@S@37.756382@-122.430229@50800160173@@@@@@20210104@@.jpg,550183.39,4178946.96,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550187.29@4182267.49@10@S@37.786338@-122.429983@31461733267@@@@@@20181221@@.jpg,550187.29,4182267.49,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550187.59@4182290.90@10@S@37.786338@-122.429983@48690116151@@@@@@20190906@@.jpg,550187.59,4182290.9,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550189.82@4182286.58@10@S@37.786528@-122.429905@31461731227@@@@@@20181221@@.jpg,550189.82,4182286.58,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.771236851811409,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7775833010673523,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.780340388417244,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550220.69@4177334.82@10@S@37.741908@-122.429965@50674020723@@@@@@20201203@@.jpg,550220.69,4177334.82,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550223.45@4177330.51@10@S@37.741907@-122.429955@50674853082@@@@@@20201203@@.jpg,550223.45,4177330.51,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.6960769891738892,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7091131210327148,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7226722538471222,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550224.12@4177336.06@10@S@37.741908@-122.429965@50674853237@@@@@@20201203@@.jpg,550224.12,4177336.06,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550230.32@4177331.22@10@S@37.741915@-122.429853@50674853477@@@@@@20201203@@.jpg,550230.32,4177331.22,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550230.32@4177331.22@10@S@37.741915@-122.429853@50964665587@@@@@@20210221@@.jpg,550230.32,4177331.22,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7057905793190002,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7088071703910828,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.7354112863540649,544802.75,4178456.73
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550241.77@4177332.18@10@S@37.741924@-122.429772@50674020678@@@@@@20201203@@.jpg,550241.77,4177332.18,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7072898745536804,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7167815864086151,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.7217817604541779,544802.75,4178456.73
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550284.43@4177805.87@10@S@37.746197@-122.429185@50756567368@@@@@@20201225@@.jpg,550284.43,4177805.87,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550285.33@4177904.18@10@S@37.747058@-122.42927@50753864532@@@@@@20201224@@.jpg,550285.33,4177904.18,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550325.45@4177378.62@10@S@37.742227@-122.428759@50674767001@@@@@@20201203@@.jpg,550325.45,4177378.62,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550490.80@4179987.36@10@S@37.76577@-122.426698@50555724478@@@@@@20201101@@.jpg,550490.8,4179987.36,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7658584415912628,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7752642035484314,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.780208557844162,544802.75,4178456.73
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550504.23@4180239.20@10@S@37.768084@-122.426653@51991638156@@@@@@20220409@@.jpg,550504.23,4180239.2,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550521.55@4183674.31@10@S@37.799225@-122.426161@37139013292@@@@@@20170918@@.jpg,550521.55,4183674.31,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550592.47@4183595.53@10@S@37.798443@-122.425018@37312174035@@@@@@20170918@@.jpg,550592.47,4183595.53,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550599.71@4178789.74@10@S@37.75504@-122.425574@50943995067@@@@@@20210214@@.jpg,550599.71,4178789.74,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550672.74@4179504.61@10@S@37.761507@-122.424692@50666656943@@@@@@20201201@@.jpg,550672.74,4179504.61,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550679.36@4179503.10@10@S@37.76153@-122.424349@50557244978@@@@@@20201102@@.jpg,550679.36,4179503.1,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7569094151258469,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7600628137588501,543256.96,4178906.7,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.760453075170517,544802.75,4178456.73
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550695.81@4176612.88@10@S@37.735393@-122.424578@50708676067@@@@@@20201212@@.jpg,550695.81,4176612.88,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.7870725840330124,544807.25,4178600.99,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7974240779876709,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.8029065281152725,544850.4,4178603.45
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550697.65@4176628.64@10@S@37.735596@-122.424664@50708677267@@@@@@20201212@@.jpg,550697.65,4176628.64,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550705.20@4182159.93@10@S@37.785415@-122.424114@46247895134@@@@@@20190203@@.jpg,550705.2,4182159.93,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7669714242219925,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7726281136274338,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.782410055398941,544802.75,4178456.73
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550705.27@4183706.18@10@S@37.799141@-122.424018@51739686180@@@@@@20211211@@.jpg,550705.27,4183706.18,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550709.82@4180063.60@10@S@37.766457@-122.424201@50943893606@@@@@@20210214@@.jpg,550709.82,4180063.6,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550731.22@4176786.96@10@S@37.736938@-122.424235@50708696117@@@@@@20201212@@.jpg,550731.22,4176786.96,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550744.08@4183509.03@10@S@37.79766@-122.423606@41117537312@@@@@@20180401@@.jpg,550744.08,4183509.03,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550756.67@4184380.10@10@S@37.80536@-122.42305@50950024138@@@@@@20210216@@.jpg,550756.67,4184380.1,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550912.21@4177399.09@10@S@37.742342@-122.422311@49664579176@@@@@@20200316@@.jpg,550912.21,4177399.09,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550958.74@4182183.13@10@S@37.785573@-122.421541@33245418143@@@@@@20170415@@.jpg,550958.74,4182183.13,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550965.18@4184542.94@10@S@37.806668@-122.420792@49582807981@@@@@@20200223@@.jpg,550965.18,4184542.94,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550970.95@4182416.32@10@S@37.787681@-122.420852@36627634876@@@@@@20170819@@.jpg,550970.95,4182416.32,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550971.28@4182178.21@10@S@37.785812@-122.421151@33245420603@@@@@@20170415@@.jpg,550971.28,4182178.21,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.7768773138523102,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.7996771335601807,544807.25,4178600.99,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.8056147396564484,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0550973.59@4181065.14@10@S@37.775546@-122.421004@50826311637@@@@@@20210111@@.jpg,550973.59,4181065.14,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551025.03@4182527.49@10@S@37.78873@-122.420363@48686061408@@@@@@20190906@@.jpg,551025.03,4182527.49,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551026.25@4182658.21@10@S@37.789815@-122.420561@46738688622@@@@@@20190118@@.jpg,551026.25,4182658.21,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0551026.25@4182658.21@10@S@37.789908@-122.420579@46738688642@@@@@@20190118@@.jpg,551026.25,4182658.21,,,,,,,,,,,,
